Date,Open,High,Low,Close,Volume,Delivery Month,Open Interest
1999-09-10,1.052,1.0525,1.0345,1.0356,30616.0,199909.0,65825.0
1999-09-13,1.0439,1.0497,1.037,1.0487,16001.0,199912.0,64657.0
1999-09-14,1.0492,1.051,1.0394,1.0427,22688.0,199912.0,36189.0
1999-09-15,1.0425,1.0495,1.0358,1.0468,16102.0,199912.0,36814.0
1999-09-16,1.0472,1.0541,1.042,1.0475,13839.0,199912.0,38987.0
1999-09-17,1.0469,1.0486,1.0432,1.0482,4918.0,199912.0,38605.0
1999-09-20,1.0488,1.0519,1.0449,1.0453,6130.0,199912.0,39248.0
1999-09-21,1.044,1.0568,1.0419,1.0552,23320.0,199912.0,40795.0
1999-09-22,1.0557,1.0605,1.0474,1.0512,21630.0,199912.0,40214.0
1999-09-23,1.0505,1.0532,1.0458,1.0498,10321.0,199912.0,38642.0
1999-09-24,1.0512,1.0603,1.0485,1.0515,13573.0,199912.0,38706.0
1999-09-27,1.0497,1.0541,1.0454,1.0536,11621.0,199912.0,38845.0
1999-09-28,1.0538,1.0633,1.0511,1.0609,20687.0,199912.0,42520.0
1999-09-29,1.0607,1.0721,1.0575,1.0699,22315.0,199912.0,43822.0
1999-09-30,1.0705,1.0755,1.0673,1.0729,22081.0,199912.0,47740.0
1999-10-01,1.0743,1.0825,1.0727,1.0795,21259.0,199912.0,51283.0
1999-10-04,1.0772,1.0833,1.0745,1.0794,10216.0,199912.0,52280.0
1999-10-05,1.0793,1.081,1.0724,1.0807,9757.0,199912.0,52695.0
1999-10-06,1.08,1.0828,1.0736,1.0743,9222.0,199912.0,52566.0
1999-10-07,1.0749,1.0798,1.0711,1.0761,7787.0,199912.0,52998.0
1999-10-08,1.0763,1.0769,1.0653,1.0664,20242.0,199912.0,51625.0
1999-10-12,1.069,1.081,1.0681,1.0807,17033.0,199912.0,55196.0
1999-10-13,1.0815,1.0855,1.0784,1.0836,15972.0,199912.0,58878.0
1999-10-14,1.084,1.0875,1.0798,1.0834,15069.0,199912.0,61942.0
1999-10-15,1.0826,1.0958,1.0812,1.094,15137.0,199912.0,66182.0
1999-10-18,1.0946,1.0948,1.0873,1.0884,9491.0,199912.0,66074.0
1999-10-19,1.0879,1.0894,1.0819,1.0883,9932.0,199912.0,67889.0
1999-10-20,1.0878,1.0883,1.077,1.0783,13259.0,199912.0,66042.0
1999-10-21,1.0789,1.0871,1.0781,1.0859,8120.0,199912.0,66394.0
1999-10-22,1.0848,1.0851,1.0693,1.0707,24789.0,199912.0,59260.0
1999-10-25,1.073,1.0742,1.0678,1.0699,11320.0,199912.0,58856.0
1999-10-26,1.0712,1.073,1.0599,1.0621,21225.0,199912.0,55336.0
1999-10-27,1.0625,1.0673,1.051,1.0535,31498.0,199912.0,49951.0
1999-10-28,1.054,1.0576,1.0501,1.0554,15528.0,199912.0,50748.0
1999-10-29,1.0551,1.059,1.0465,1.0573,15665.0,199912.0,51401.0
1999-11-01,1.0583,1.0623,1.0513,1.0537,15041.0,199912.0,51713.0
1999-11-02,1.0538,1.0592,1.0514,1.0548,9100.0,199912.0,52693.0
1999-11-03,1.0548,1.0557,1.0485,1.0508,15190.0,199912.0,50120.0
1999-11-04,1.0512,1.0566,1.0374,1.0385,20853.0,199912.0,52133.0
1999-11-05,1.04,1.046,1.0389,1.0445,21647.0,199912.0,49614.0
1999-11-08,1.0464,1.0484,1.037,1.0411,13743.0,199912.0,51304.0
1999-11-09,1.0411,1.0457,1.0392,1.0417,11744.0,199912.0,54274.0
1999-11-10,1.0426,1.0475,1.0408,1.0467,8073.0,199912.0,53362.0
1999-11-12,1.0438,1.0438,1.031,1.034,25152.0,199912.0,59732.0
1999-11-15,1.0344,1.0357,1.0317,1.0337,10762.0,199912.0,61853.0
1999-11-16,1.0343,1.0374,1.0318,1.0344,13074.0,199912.0,59141.0
1999-11-17,1.0335,1.0454,1.0312,1.0426,19656.0,199912.0,58673.0
1999-11-18,1.043,1.0454,1.028,1.031,20147.0,199912.0,61156.0
1999-11-19,1.0305,1.0349,1.0262,1.0326,10962.0,199912.0,63011.0
1999-11-22,1.0325,1.0356,1.031,1.033,6924.0,199912.0,63846.0
1999-11-23,1.0333,1.0348,1.0272,1.0285,9988.0,199912.0,65696.0
1999-11-24,1.0297,1.03,1.017,1.0181,17338.0,199912.0,68928.0
1999-11-26,1.0204,1.0225,1.009,1.0175,18222.0,199912.0,68712.0
1999-11-29,1.016,1.0207,1.0047,1.0113,14014.0,199912.0,68873.0
1999-11-30,1.0106,1.0154,1.0055,1.0095,17936.0,199912.0,70945.0
1999-12-01,1.0097,1.0134,1.0055,1.0095,12002.0,199912.0,72385.0
1999-12-02,1.009,1.0114,1.0017,1.0032,40413.0,199912.0,81759.0
1999-12-03,1.0019,1.0048,1.0,1.0029,21945.0,199912.0,86303.0
1999-12-06,1.0028,1.0265,1.0008,1.0228,45580.0,199912.0,80734.0
1999-12-07,1.0229,1.03,1.0205,1.0251,30217.0,199912.0,79429.0
1999-12-08,1.026,1.0291,1.0235,1.0278,33843.0,199912.0,81477.0
1999-12-09,1.0279,1.0279,1.016,1.0214,39930.0,199912.0,87291.0
1999-12-10,1.02,1.02,1.0115,1.0121,24029.0,199912.0,87295.0
1999-12-13,1.0199,1.023,1.0176,1.0209,9385.0,200003.0,87397.0
1999-12-14,1.021,1.0219,1.0098,1.0123,10932.0,200003.0,55677.0
1999-12-15,1.0125,1.0156,1.0079,1.0137,9386.0,200003.0,52195.0
1999-12-16,1.0135,1.0256,1.0132,1.0233,22332.0,200003.0,49820.0
1999-12-17,1.022,1.0311,1.0126,1.0146,17848.0,200003.0,47630.0
1999-12-20,1.0154,1.0196,1.0106,1.0181,4174.0,200003.0,46925.0
1999-12-21,1.0192,1.0209,1.0141,1.0151,7354.0,200003.0,46637.0
1999-12-22,1.0152,1.0172,1.0125,1.0153,7893.0,200003.0,47986.0
1999-12-23,1.0151,1.0242,1.0135,1.021,12758.0,200003.0,48292.0
1999-12-27,1.0203,1.021,1.0176,1.0189,5259.0,200003.0,47603.0
1999-12-28,1.0191,1.02,1.01,1.012,13442.0,200003.0,54115.0
1999-12-29,1.0129,1.0157,1.0092,1.0109,6945.0,200003.0,55298.0
1999-12-30,1.01,1.0145,1.0075,1.014,6225.0,200003.0,54271.0
1999-12-31,1.013,1.017,1.0108,1.016,1062.0,200003.0,54221.0
2000-01-03,1.0148,1.0333,1.0105,1.0329,32238.0,200003.0,54553.0
2000-01-04,1.0323,1.0395,1.0266,1.0352,30619.0,200003.0,52778.0
2000-01-05,1.035,1.0454,1.0337,1.0369,27855.0,200003.0,55806.0
2000-01-06,1.0365,1.0464,1.0326,1.0349,22793.0,200003.0,56500.0
2000-01-07,1.0363,1.0384,1.0305,1.0332,11914.0,200003.0,56323.0
2000-01-10,1.0348,1.0348,1.0263,1.0304,14401.0,200003.0,59951.0
2000-01-11,1.0304,1.038,1.0295,1.0373,18592.0,200003.0,64026.0
2000-01-12,1.0378,1.0414,1.031,1.0359,24450.0,200003.0,66019.0
2000-01-13,1.0365,1.0365,1.028,1.03,10915.0,200003.0,66380.0
2000-01-14,1.0299,1.0316,1.0155,1.0185,37627.0,200003.0,61558.0
2000-01-18,1.0166,1.0185,1.0113,1.0163,27557.0,200003.0,62211.0
2000-01-19,1.0168,1.0207,1.0127,1.0164,9975.0,200003.0,62990.0
2000-01-20,1.0168,1.0224,1.0113,1.0205,18237.0,200003.0,61779.0
2000-01-21,1.0201,1.023,1.0086,1.0136,15689.0,200003.0,63541.0
2000-01-24,1.0079,1.0105,1.0037,1.0079,20632.0,200003.0,65221.0
2000-01-25,1.0097,1.0128,1.003,1.0053,15458.0,200003.0,65619.0
2000-01-26,1.0051,1.009,1.003,1.0048,10847.0,200003.0,66918.0
2000-01-27,1.0048,1.0058,0.9901,0.9908,26626.0,200003.0,77429.0
2000-01-28,0.9914,0.992,0.9768,0.9803,21595.0,200003.0,76839.0
2000-01-31,0.9811,0.986,0.9698,0.9725,21890.0,200003.0,75115.0
2000-02-01,0.9736,0.9808,0.97,0.9761,12937.0,200003.0,74547.0
2000-02-02,0.976,0.9828,0.9723,0.9784,16160.0,200003.0,76119.0
2000-02-03,0.9789,0.9973,0.9736,0.9927,23777.0,200003.0,77457.0
2000-02-04,0.9925,0.9964,0.9776,0.985,19363.0,200003.0,73576.0
2000-02-07,0.9856,0.9856,0.9779,0.9826,8480.0,200003.0,71573.0
2000-02-08,0.983,0.9936,0.981,0.9881,14165.0,200003.0,69619.0
2000-02-09,0.9885,0.999,0.9873,0.9945,18700.0,200003.0,67386.0
2000-02-10,0.9947,0.9981,0.9853,0.9883,16786.0,200003.0,66972.0
2000-02-11,0.9892,0.9899,0.9809,0.989,11275.0,200003.0,67170.0
2000-02-14,0.9893,0.9935,0.9796,0.9832,16617.0,200003.0,65593.0
2000-02-15,0.982,0.9879,0.9781,0.9831,11628.0,200003.0,66045.0
2000-02-16,0.9834,0.9888,0.9807,0.9883,9090.0,200003.0,65051.0
2000-02-17,0.9884,0.9978,0.9852,0.9901,18258.0,200003.0,64816.0
2000-02-18,0.9896,0.9913,0.9826,0.9862,9454.0,200003.0,65127.0
2000-02-22,0.9865,1.0094,0.9858,1.0063,35497.0,200003.0,68723.0
2000-02-23,1.0047,1.0104,1.0023,1.0041,14506.0,200003.0,66912.0
2000-02-24,1.0043,1.005,0.9899,0.9954,16747.0,200003.0,66993.0
2000-02-25,0.9942,0.9954,0.9735,0.9752,25469.0,200003.0,68037.0
2000-02-28,0.975,0.9752,0.944,0.9727,22041.0,200003.0,65252.0
2000-02-29,0.9725,0.9843,0.9632,0.9672,14017.0,200003.0,64192.0
2000-03-01,0.966,0.9775,0.9627,0.9751,12933.0,200003.0,63852.0
2000-03-02,0.9744,0.9797,0.962,0.967,16494.0,200003.0,66327.0
2000-03-03,0.9661,0.9684,0.9596,0.9621,24923.0,200003.0,68094.0
2000-03-06,0.9571,0.9675,0.9565,0.9596,42091.0,200003.0,72543.0
2000-03-07,0.9598,0.9627,0.9535,0.9576,29162.0,200003.0,74944.0
2000-03-08,0.9575,0.9628,0.953,0.9616,29025.0,200003.0,75026.0
2000-03-09,0.961,0.9695,0.96,0.9679,46723.0,200003.0,75720.0
2000-03-10,0.9666,0.968,0.9598,0.9631,30005.0,200003.0,76372.0
2000-03-13,0.9686,0.9793,0.9677,0.9708,20657.0,200006.0,78566.0
2000-03-14,0.9715,0.9744,0.9655,0.9733,13729.0,200006.0,50962.0
2000-03-15,0.9736,0.9773,0.97,0.9741,11411.0,200006.0,51037.0
2000-03-16,0.9737,0.98,0.9708,0.9775,16302.0,200006.0,51295.0
2000-03-17,0.9764,0.9791,0.9718,0.9787,10943.0,200006.0,52312.0
2000-03-20,0.978,0.9804,0.9745,0.9793,7003.0,200006.0,51600.0
2000-03-21,0.9792,0.9795,0.9692,0.9704,15210.0,200006.0,51262.0
2000-03-22,0.9703,0.9704,0.9635,0.966,13902.0,200006.0,52098.0
2000-03-23,0.9663,0.9788,0.9657,0.9776,23505.0,200006.0,51027.0
2000-03-24,0.9773,0.9829,0.973,0.9807,15977.0,200006.0,51609.0
2000-03-27,0.982,0.9843,0.9688,0.971,18767.0,200006.0,51973.0
2000-03-28,0.9713,0.9754,0.9653,0.9669,9789.0,200006.0,52329.0
2000-03-29,0.9662,0.9666,0.953,0.956,17436.0,200006.0,54691.0
2000-03-30,0.9573,0.9675,0.956,0.9662,15540.0,200006.0,53351.0
2000-03-31,0.9669,0.968,0.958,0.9607,10864.0,200006.0,54349.0
2000-04-03,0.9615,0.9653,0.9554,0.963,14220.0,200006.0,53298.0
2000-04-04,0.9635,0.9805,0.9565,0.9686,20909.0,200006.0,55207.0
2000-04-05,0.9674,0.9759,0.9638,0.9677,15715.0,200006.0,54261.0
2000-04-06,0.968,0.969,0.9613,0.9648,6890.0,200006.0,54496.0
2000-04-07,0.9644,0.966,0.9582,0.9592,8632.0,200006.0,52549.0
2000-04-10,0.9591,0.9671,0.9578,0.9658,10650.0,200006.0,53227.0
2000-04-11,0.9664,0.9689,0.9607,0.9632,18193.0,200006.0,56936.0
